,iso_code,2019,2020,2021,sum_new_cases,sum_new_deaths,sum_new_cases_per_million,sum_new_deaths_per_million,average_icu_patients,average_icu_patients_per_million,average_hosp_patients_per_million
2830,GTM,4647.69334663252,4604.57667897864,5025.5422907779,22513.0,305.0,1261.6649999999997,17.089999999999996,0.0,0.0,0.0
2831,GTM,4647.69334663252,4604.57667897864,5025.5422907779,16032.0,93.0,898.457,5.208000000000003,0.0,0.0,0.0
2832,GTM,4647.69334663252,4604.57667897864,5025.5422907779,15969.0,63.0,894.924,3.5280000000000014,0.0,0.0,0.0
2833,GTM,4647.69334663252,4604.57667897864,5025.5422907779,47664.0,50.0,2671.1630000000005,2.800000000000001,0.0,0.0,0.0
2834,GTM,4647.69334663252,4604.57667897864,5025.5422907779,23721.0,105.0,1329.36,5.8800000000000034,0.0,0.0,0.0
2835,GTM,4647.69334663252,4604.57667897864,5025.5422907779,490.0,4.0,27.46,0.22399999999999998,0.0,0.0,0.0
2836,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2837,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2838,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2839,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2840,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2841,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2842,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2843,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2844,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2845,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2846,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2847,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2848,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2849,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2851,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2852,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2853,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2854,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2855,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2857,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2858,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2859,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2860,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2861,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2862,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2863,GUM,37752.633077142,34780.8616624614,35904.8635462723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2864,GUY,6477.29672607993,6863.07434593017,9998.54431136155,27.0,2.0,33.388,2.474,0.0,0.0,0.0
2865,GUY,6477.29672607993,6863.07434593017,9998.54431136155,70.0,7.0,86.55899999999998,8.658000000000001,0.0,0.0,0.0
2866,GUY,6477.29672607993,6863.07434593017,9998.54431136155,71.0,3.0,87.79599999999999,3.7110000000000003,0.0,0.0,0.0
2867,GUY,6477.29672607993,6863.07434593017,9998.54431136155,92.0,0.0,113.76199999999999,0.0,0.0,0.0,0.0
2868,GUY,6477.29672607993,6863.07434593017,9998.54431136155,168.0,8.0,207.74000000000004,9.896,0.0,0.0,0.0
2869,GUY,6477.29672607993,6863.07434593017,9998.54431136155,893.0,19.0,1104.2040000000002,23.498000000000005,0.0,0.0,0.0
2870,GUY,6477.29672607993,6863.07434593017,9998.54431136155,1588.0,41.0,1963.5810000000001,50.69999999999999,0.0,0.0,0.0
2871,GUY,6477.29672607993,6863.07434593017,9998.54431136155,1268.0,44.0,1567.8979999999997,54.411,0.0,0.0,0.0
2872,GUY,6477.29672607993,6863.07434593017,9998.54431136155,1244.0,27.0,1538.2180000000003,33.39100000000001,0.0,0.0,0.0
2873,GUY,6477.29672607993,6863.07434593017,9998.54431136155,926.0,13.0,1145.0070000000003,16.077,0.0,0.0,0.0
2874,GUY,6477.29672607993,6863.07434593017,9998.54431136155,1309.0,12.0,1618.596,14.840000000000002,0.0,0.0,0.0
2875,GUY,6477.29672607993,6863.07434593017,9998.54431136155,944.0,19.0,1167.268,23.497000000000007,0.0,0.0,0.0
2876,GUY,6477.29672607993,6863.07434593017,9998.54431136155,1664.0,36.0,2057.555,44.52,0.0,0.0,0.0
2877,GUY,6477.29672607993,6863.07434593017,9998.54431136155,3034.0,65.0,3751.5729999999994,80.37899999999999,0.0,0.0,0.0
2878,GUY,6477.29672607993,6863.07434593017,9998.54431136155,3669.0,93.0,4536.7570000000005,114.99899999999998,0.0,0.0,0.0
2879,GUY,6477.29672607993,6863.07434593017,9998.54431136155,3103.0,80.0,3836.895,98.92699999999995,0.0,0.0,0.0
2880,GUY,6477.29672607993,6863.07434593017,9998.54431136155,2468.0,72.0,3051.7089999999994,89.034,0.0,0.0,0.0
2881,GUY,6477.29672607993,6863.07434593017,9998.54431136155,3025.0,81.0,3740.4459999999995,100.16199999999999,0.0,0.0,0.0
2882,GUY,6477.29672607993,6863.07434593017,9998.54431136155,6279.0,164.0,7764.054,202.793,0.0,0.0,0.0
2883,GUY,6477.29672607993,6863.07434593017,9998.54431136155,3721.0,127.0,4601.057999999999,157.041,0.0,0.0,0.0
2884,GUY,6477.29672607993,6863.07434593017,9998.54431136155,2326.0,81.0,2876.1240000000003,100.16299999999997,0.0,0.0,0.0
2885,GUY,6477.29672607993,6863.07434593017,9998.54431136155,1699.0,60.0,2100.8300000000004,74.19699999999999,0.0,0.0,0.0
2886,GUY,6477.29672607993,6863.07434593017,9998.54431136155,20316.0,114.0,25120.959000000006,140.968,0.0,0.0,0.0
2887,GUY,6477.29672607993,6863.07434593017,9998.54431136155,3032.0,52.0,3749.1029999999996,64.305,0.0,0.0,0.0
2888,GUY,6477.29672607993,6863.07434593017,9998.54431136155,332.0,6.0,410.52600000000007,7.421000000000001,0.0,0.0,0.0
2889,GUY,6477.29672607993,6863.07434593017,9998.54431136155,220.0,2.0,272.03800000000007,2.474,0.0,0.0,0.0
2890,GUY,6477.29672607993,6863.07434593017,9998.54431136155,1290.0,6.0,1595.103,7.421000000000001,0.0,0.0,0.0
2891,GUY,6477.29672607993,6863.07434593017,9998.54431136155,2632.0,20.0,3254.4969999999994,24.734,0.0,0.0,0.0
2892,GUY,6477.29672607993,6863.07434593017,9998.54431136155,2412.0,17.0,2982.465,21.02600000000001,0.0,0.0,0.0
2893,GUY,6477.29672607993,6863.07434593017,9998.54431136155,1228.0,7.0,1518.4360000000001,8.657000000000002,0.0,0.0,0.0
2894,GUY,6477.29672607993,6863.07434593017,9998.54431136155,305.0,3.0,377.1430000000001,3.7110000000000003,0.0,0.0,0.0
2895,GUY,6477.29672607993,6863.07434593017,9998.54431136155,97.0,0.0,119.94599999999997,0.0,0.0,0.0,0.0
2896,GUY,6477.29672607993,6863.07434593017,9998.54431136155,183.0,4.0,226.286,4.947000000000001,0.0,0.0,0.0
2897,GUY,6477.29672607993,6863.07434593017,9998.54431136155,543.0,1.0,671.4269999999999,1.237,0.0,0.0,0.0
2898,GUY,6477.29672607993,6863.07434593017,9998.54431136155,787.0,8.0,973.1340000000001,9.894,0.0,0.0,0.0
2899,GUY,6477.29672607993,6863.07434593017,9998.54431136155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,HKG,48356.0635043614,46107.7652757721,49800.5424137576,12.0,0.0,1.6029999999999998,0.0,0.0,0.0,0.0
2901,HKG,48356.0635043614,46107.7652757721,49800.5424137576,83.0,2.0,11.091000000000001,0.268,0.0,0.0,0.0
2902,HKG,48356.0635043614,46107.7652757721,49800.5424137576,585.0,2.0,78.116,0.268,0.0,0.0,0.0
2903,HKG,48356.0635043614,46107.7652757721,49800.5424137576,357.0,0.0,47.67100000000001,0.0,0.0,0.0,0.0
2904,HKG,48356.0635043614,46107.7652757721,49800.5424137576,47.0,0.0,6.279,0.0,0.0,0.0,0.0
2905,HKG,48356.0635043614,46107.7652757721,49800.5424137576,121.0,3.0,16.162,0.402,0.0,0.0,0.0
2906,HKG,48356.0635043614,46107.7652757721,49800.5424137576,2067.0,20.0,276.00999999999993,2.6719999999999997,0.0,0.0,0.0
2907,HKG,48356.0635043614,46107.7652757721,49800.5424137576,1538.0,62.0,205.373,8.285000000000004,0.0,0.0,0.0
2908,HKG,48356.0635043614,46107.7652757721,49800.5424137576,277.0,16.0,36.986000000000004,2.1419999999999995,0.0,0.0,0.0
2909,HKG,48356.0635043614,46107.7652757721,49800.5424137576,236.0,0.0,31.514999999999993,0.0,0.0,0.0,0.0
2910,HKG,48356.0635043614,46107.7652757721,49800.5424137576,991.0,4.0,132.32999999999998,0.536,0.0,0.0,0.0
2911,HKG,48356.0635043614,46107.7652757721,49800.5424137576,2532.0,39.0,338.1029999999999,5.210999999999999,0.0,0.0,0.0
2912,HKG,48356.0635043614,46107.7652757721,49800.5424137576,1606.0,33.0,214.451,4.413999999999999,0.0,0.0,0.0
2913,HKG,48356.0635043614,46107.7652757721,49800.5424137576,553.0,18.0,73.84299999999998,2.4089999999999994,0.0,0.0,0.0
2914,HKG,48356.0635043614,46107.7652757721,49800.5424137576,462.0,6.0,61.692,0.804,0.0,0.0,0.0
2915,HKG,48356.0635043614,46107.7652757721,49800.5424137576,307.0,4.0,40.995000000000005,0.535,0.0,0.0,0.0
2916,HKG,48356.0635043614,46107.7652757721,49800.5424137576,67.0,1.0,8.953000000000005,0.134,0.0,0.0,0.0
2917,HKG,48356.0635043614,46107.7652757721,49800.5424137576,82.0,1.0,10.956000000000001,0.134,0.0,0.0,0.0
2918,HKG,48356.0635043614,46107.7652757721,49800.5424137576,61.0,1.0,8.153000000000002,0.134,0.0,0.0,0.0
2919,HKG,48356.0635043614,46107.7652757721,49800.5424137576,128.0,0.0,17.097999999999995,0.0,0.0,0.0,0.0
2920,HKG,48356.0635043614,46107.7652757721,49800.5424137576,106.0,1.0,14.16,0.134,0.0,0.0,0.0
2921,HKG,48356.0635043614,46107.7652757721,49800.5424137576,152.0,0.0,20.298999999999996,0.0,0.0,0.0,0.0
2922,HKG,48356.0635043614,46107.7652757721,49800.5424137576,90.0,0.0,12.025000000000002,0.0,0.0,0.0,0.0
2923,HKG,48356.0635043614,46107.7652757721,49800.5424137576,213.0,0.0,28.444999999999993,0.0,0.0,0.0,0.0
2924,HKG,48356.0635043614,46107.7652757721,49800.5424137576,1548.0,0.0,206.70999999999998,0.0,0.0,0.0,0.0
2925,HKG,48356.0635043614,46107.7652757721,49800.5424137576,261547.0,531.0,34924.794,70.90599999999999,0.0,0.0,0.0
2926,HKG,48356.0635043614,46107.7652757721,49800.5424137576,881671.0,7081.0,117730.95400000001,945.5380000000004,0.0,0.0,0.0
2927,HKG,48356.0635043614,46107.7652757721,49800.5424137576,46795.0,1483.0,6248.6129999999985,198.03000000000003,0.0,0.0,0.0
2928,HKG,48356.0635043614,46107.7652757721,49800.5424137576,8489.0,70.0,1133.5470000000003,9.353000000000002,0.0,0.0,0.0
2929,HKG,48356.0635043614,46107.7652757721,49800.5424137576,33098.0,23.0,4419.629,3.075999999999999,0.0,0.0,0.0
2930,HKG,48356.0635043614,46107.7652757721,49800.5424137576,108197.0,102.0,14447.723,13.626,0.0,0.0,0.0
2931,HKG,48356.0635043614,46107.7652757721,49800.5424137576,186809.0,187.0,24944.90900000001,24.972999999999992,0.0,0.0,0.0
2932,HKG,48356.0635043614,46107.7652757721,49800.5424137576,224601.0,471.0,29991.335,62.89300000000001,0.0,0.0,0.0
2933,HKG,48356.0635043614,46107.7652757721,49800.5424137576,153304.0,236.0,20470.934000000005,31.513999999999996,0.0,0.0,0.0
2934,HKG,48356.0635043614,46107.7652757721,49800.5424137576,199537.0,350.0,26644.497999999996,46.738,0.0,0.0,0.0
2935,HKG,48356.0635043614,46107.7652757721,49800.5424137576,507388.0,1060.0,67752.34100000001,141.546,0.0,0.0,0.0
2936,HKG,48356.0635043614,46107.7652757721,49800.5424137576,250473.0,1526.0,33446.063,203.76899999999998,0.0,0.0,0.0
2937,HKG,48356.0635043614,46107.7652757721,49800.5424137576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2938,HND,2519.37019370185,2354.11961431042,2771.71746050946,141.0,7.0,13.518,0.671,0.0,0.0,0.0
2939,HND,2519.37019370185,2354.11961431042,2771.71746050946,630.0,64.0,60.38799999999999,6.135000000000002,0.0,0.0,0.0
2940,HND,2519.37019370185,2354.11961431042,2771.71746050946,4451.0,141.0,426.632,13.515,0.0,0.0,0.0
2941,HND,2519.37019370185,2354.11961431042,2771.71746050946,14356.0,285.0,1376.038,27.317999999999987,0.0,0.0,0.0
2942,HND,2519.37019370185,2354.11961431042,2771.71746050946,22456.0,840.0,2152.4279999999994,80.515,0.0,0.0,0.0
2943,HND,2519.37019370185,2354.11961431042,2771.71746050946,19000.0,536.0,1821.1689999999999,51.376999999999995,0.0,0.0,0.0
2944,HND,2519.37019370185,2354.11961431042,2771.71746050946,15886.0,480.0,1522.6930000000002,46.012,0.0,0.0,0.0
2945,HND,2519.37019370185,2354.11961431042,2771.71746050946,19988.0,316.0,1915.8709999999999,30.28899999999999,0.0,0.0,0.0
2946,HND,2519.37019370185,2354.11961431042,2771.71746050946,11365.0,249.0,1089.3500000000001,23.864999999999995,0.0,0.0,0.0
2947,HND,2519.37019370185,2354.11961431042,2771.71746050946,13574.0,212.0,1301.08,20.32,0.0,0.0,0.0
2948,HND,2519.37019370185,2354.11961431042,2771.71746050946,26016.0,480.0,2493.6620000000007,46.00799999999998,0.0,0.0,0.0
2949,HND,2519.37019370185,2354.11961431042,2771.71746050946,22461.0,541.0,2152.9079999999994,51.856,0.0,0.0,0.0
2950,HND,2519.37019370185,2354.11961431042,2771.71746050946,18739.0,454.0,1796.151,43.51699999999999,0.0,0.0,0.0
2951,HND,2519.37019370185,2354.11961431042,2771.71746050946,23290.0,676.0,2232.3700000000003,64.791,0.0,0.0,0.0
2952,HND,2519.37019370185,2354.11961431042,2771.71746050946,25894.0,1072.0,2481.9640000000004,102.755,0.0,0.0,0.0
2953,HND,2519.37019370185,2354.11961431042,2771.71746050946,24533.0,652.0,2351.5130000000004,62.49299999999998,0.0,0.0,0.0
2954,HND,2519.37019370185,2354.11961431042,2771.71746050946,34351.0,829.0,3292.575,79.46400000000001,0.0,0.0,0.0
2955,HND,2519.37019370185,2354.11961431042,2771.71746050946,41646.0,1016.0,3991.812000000001,97.38499999999999,0.0,0.0,0.0
2956,HND,2519.37019370185,2354.11961431042,2771.71746050946,27237.0,927.0,2610.6929999999993,88.85199999999998,0.0,0.0,0.0
2957,HND,2519.37019370185,2354.11961431042,2771.71746050946,9387.0,463.0,899.7539999999999,44.378,0.0,0.0,0.0
2958,HND,2519.37019370185,2354.11961431042,2771.71746050946,2478.0,163.0,237.51799999999997,15.624,0.0,0.0,0.0
2959,HND,2519.37019370185,2354.11961431042,2771.71746050946,1543.0,31.0,147.89799999999997,2.9730000000000008,0.0,0.0,0.0
2960,HND,2519.37019370185,2354.11961431042,2771.71746050946,12472.0,79.0,1195.453,7.573,0.0,0.0,0.0
2961,HND,2519.37019370185,2354.11961431042,2771.71746050946,19338.0,208.0,1853.5670000000002,19.938,0.0,0.0,0.0
2962,HND,2519.37019370185,2354.11961431042,2771.71746050946,9850.0,253.0,944.133,24.251,0.0,0.0,0.0
2963,HND,2519.37019370185,2354.11961431042,2771.71746050946,2117.0,13.0,202.918,1.2480000000000002,0.0,0.0,0.0
2964,HND,2519.37019370185,2354.11961431042,2771.71746050946,2192.0,6.0,210.10699999999997,0.5760000000000001,0.0,0.0,0.0
2965,HND,2519.37019370185,2354.11961431042,2771.71746050946,1984.0,7.0,190.167,0.6719999999999999,0.0,0.0,0.0
2966,HND,2519.37019370185,2354.11961431042,2771.71746050946,12546.0,26.0,1202.545,2.492,0.0,0.0,0.0
2967,HND,2519.37019370185,2354.11961431042,2771.71746050946,13542.0,40.0,1298.0140000000001,3.8339999999999996,0.0,0.0,0.0
2968,HND,2519.37019370185,2354.11961431042,2771.71746050946,2948.0,21.0,282.56800000000004,2.0140000000000002,0.0,0.0,0.0
2969,HND,2519.37019370185,2354.11961431042,2771.71746050946,597.0,44.0,57.223,4.218,0.0,0.0,0.0
2970,HND,2519.37019370185,2354.11961431042,2771.71746050946,1035.0,6.0,99.20599999999999,0.5760000000000001,0.0,0.0,0.0
2971,HND,2519.37019370185,2354.11961431042,2771.71746050946,7892.0,28.0,756.4569999999999,2.685,0.0,0.0,0.0
2972,HND,2519.37019370185,2354.11961431042,2771.71746050946,4842.0,33.0,464.10900000000004,3.1640000000000006,0.0,0.0,0.0
2973,HND,2519.37019370185,2354.11961431042,2771.71746050946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2974,HRV,15331.8830536722,14198.7539594744,17685.3252834553,6.0,0.0,1.488,0.0,0.0,0.0,0.0
2975,HRV,15331.8830536722,14198.7539594744,17685.3252834553,861.0,6.0,213.63000000000002,1.488,0.0,0.0,0.0
2976,HRV,15331.8830536722,14198.7539594744,17685.3252834553,1209.0,63.0,299.975,15.626000000000003,0.0,0.0,42.4114
2977,HRV,15331.8830536722,14198.7539594744,17685.3252834553,170.0,34.0,42.178,8.433,0.0,0.0,33.0716129032258
2978,HRV,15331.8830536722,14198.7539594744,17685.3252834553,531.0,4.0,131.74900000000002,0.992,0.0,0.0,4.896233333333332
2979,HRV,15331.8830536722,14198.7539594744,17685.3252834553,2362.0,38.0,586.052,9.424999999999997,0.0,0.0,30.022096774193546
2980,HRV,15331.8830536722,14198.7539594744,17685.3252834553,5130.0,41.0,1272.84,10.168000000000001,0.0,0.0,35.52870967741935
2981,HRV,15331.8830536722,14198.7539594744,17685.3252834553,6324.0,94.0,1569.0910000000003,23.319,0.0,0.0,71.73883333333335
2982,HRV,15331.8830536722,14198.7539594744,17685.3252834553,32723.0,266.0,8119.124,65.99699999999999,0.0,0.0,139.49764516129034
2983,HRV,15331.8830536722,14198.7539594744,17685.3252834553,79126.0,1240.0,19632.482000000004,307.66499999999996,0.0,0.0,430.5734333333333
2984,HRV,15331.8830536722,14198.7539594744,17685.3252834553,82395.0,2134.0,20443.578999999987,529.483,0.0,0.0,675.3977741935485
2985,HRV,15331.8830536722,14198.7539594744,17685.3252834553,21589.0,1107.0,5356.590000000002,274.663,0.0,0.0,458.42361290322566
2986,HRV,15331.8830536722,14198.7539594744,17685.3252834553,10547.0,499.0,2616.885,123.81099999999998,0.0,0.0,239.97310714285715
2987,HRV,15331.8830536722,14198.7539594744,17685.3252834553,28659.0,421.0,7110.778,104.45499999999997,0.0,0.0,230.7725806451613
2988,HRV,15331.8830536722,14198.7539594744,17685.3252834553,60551.0,1134.0,15023.718999999997,281.366,0.0,0.0,487.4417666666667
2989,HRV,15331.8830536722,14198.7539594744,17685.3252834553,23998.0,945.0,5954.306000000002,234.46700000000004,0.0,0.0,396.5305161290323
2990,HRV,15331.8830536722,14198.7539594744,17685.3252834553,3691.0,180.0,915.7990000000002,44.660999999999994,0.0,0.0,98.32046666666669
2991,HRV,15331.8830536722,14198.7539594744,17685.3252834553,3743.0,53.0,928.6999999999998,13.145,0.0,0.0,31.654774193548395
2992,HRV,15331.8830536722,14198.7539594744,17685.3252834553,10383.0,75.0,2576.1979999999994,18.603,0.0,0.0,61.36477419354838
2993,HRV,15331.8830536722,14198.7539594744,17685.3252834553,30792.0,306.0,7640.0109999999995,75.92499999999998,0.0,0.0,151.23533333333336
2994,HRV,15331.8830536722,14198.7539594744,17685.3252834553,65558.0,580.0,16266.034999999998,143.91,0.0,0.0,238.94448387096776
2995,HRV,15331.8830536722,14198.7539594744,17685.3252834553,137857.0,1679.0,34204.62899999999,416.59000000000003,0.0,0.0,546.7996666666666
2996,HRV,15331.8830536722,14198.7539594744,17685.3252834553,107040.0,1639.0,26558.412,406.66,0.0,0.0,541.2546129032258
2997,HRV,15331.8830536722,14198.7539594744,17685.3252834553,221922.0,1289.0,55062.561,319.8209999999999,0.0,0.0,457.6473548387096
2998,HRV,15331.8830536722,14198.7539594744,17685.3252834553,117627.0,1242.0,29185.225000000006,308.16100000000006,0.0,0.0,468.92289285714287
2999,HRV,15331.8830536722,14198.7539594744,17685.3252834553,44382.0,494.0,11011.917000000001,122.57099999999997,0.0,0.0,195.86819354838715
3000,HRV,15331.8830536722,14198.7539594744,17685.3252834553,23283.0,265.0,5776.900000000001,65.753,0.0,0.0,129.16136666666662
3001,HRV,15331.8830536722,14198.7539594744,17685.3252834553,14041.0,159.0,3483.8039999999996,39.45099999999999,0.0,0.0,80.77403225806451
3002,HRV,15331.8830536722,14198.7539594744,17685.3252834553,12028.0,78.0,2984.3460000000005,19.348,0.0,0.0,46.323466666666654
3003,HRV,15331.8830536722,14198.7539594744,17685.3252834553,38211.0,248.0,9480.787,61.530999999999985,0.0,0.0,119.09599999999999
3004,HRV,15331.8830536722,14198.7539594744,17685.3252834553,26919.0,389.0,6679.052999999999,96.51599999999999,0.0,0.0,104.9853870967742
3005,HRV,15331.8830536722,14198.7539594744,17685.3252834553,18721.0,206.0,4644.993999999999,51.11099999999999,0.0,0.0,0.0
3006,HRV,15331.8830536722,14198.7539594744,17685.3252834553,14568.0,234.0,3614.5660000000007,58.062,0.0,0.0,0.0
3007,HRV,15331.8830536722,14198.7539594744,17685.3252834553,6814.0,174.0,1690.6670000000001,43.173999999999985,0.0,0.0,0.0
3008,HRV,15331.8830536722,14198.7539594744,17685.3252834553,10140.0,280.0,2515.9040000000005,69.475,0.0,0.0,0.0
3009,HRV,15331.8830536722,14198.7539594744,17685.3252834553,3679.0,281.0,912.8220000000002,69.724,0.0,0.0,0.0
3010,HRV,15331.8830536722,14198.7539594744,17685.3252834553,88.0,6.0,21.834,1.489,0.0,0.0,0.0
3011,HTI,1324.84400548618,1283.14082978936,1829.59304417211,15.0,0.0,1.295,0.0,0.0,0.0,0.0
3012,HTI,1324.84400548618,1283.14082978936,1829.59304417211,61.0,7.0,5.264999999999999,0.603,0.0,0.0,0.0
3013,HTI,1324.84400548618,1283.14082978936,1829.59304417211,1508.0,29.0,130.168,2.5010000000000003,0.0,0.0,0.0
3014,HTI,1324.84400548618,1283.14082978936,1829.59304417211,4263.0,69.0,367.97200000000004,5.957000000000001,0.0,0.0,0.0
3015,HTI,1324.84400548618,1283.14082978936,1829.59304417211,1531.0,55.0,132.15400000000002,4.748000000000001,0.0,0.0,0.0
3016,HTI,1324.84400548618,1283.14082978936,1829.59304417211,831.0,42.0,71.73100000000002,3.6249999999999996,0.0,0.0,0.0
3017,HTI,1324.84400548618,1283.14082978936,1829.59304417211,531.0,26.0,45.836000000000006,2.2440000000000007,0.0,0.0,0.0
3018,HTI,1324.84400548618,1283.14082978936,1829.59304417211,314.0,5.0,27.104,0.43099999999999994,0.0,0.0,0.0
3019,HTI,1324.84400548618,1283.14082978936,1829.59304417211,218.0,0.0,18.819999999999997,0.0,0.0,0.0,0.0
3020,HTI,1324.84400548618,1283.14082978936,1829.59304417211,727.0,4.0,62.754000000000005,0.344,0.0,0.0,0.0
3021,HTI,1324.84400548618,1283.14082978936,1829.59304417211,1673.0,9.0,144.41000000000003,0.7759999999999999,0.0,0.0,0.0
3022,HTI,1324.84400548618,1283.14082978936,1829.59304417211,859.0,5.0,74.14700000000002,0.42999999999999994,0.0,0.0,0.0
3023,HTI,1324.84400548618,1283.14082978936,1829.59304417211,285.0,1.0,24.60299999999999,0.086,0.0,0.0,0.0
3024,HTI,1324.84400548618,1283.14082978936,1829.59304417211,333.0,9.0,28.744999999999994,0.776,0.0,0.0,0.0
3025,HTI,1324.84400548618,1283.14082978936,1829.59304417211,1974.0,61.0,170.39000000000004,5.268,0.0,0.0,0.0
3026,HTI,1324.84400548618,1283.14082978936,1829.59304417211,3721.0,126.0,321.19099999999986,10.879000000000001,0.0,0.0,0.0
3027,HTI,1324.84400548618,1283.14082978936,1829.59304417211,1482.0,116.0,127.92500000000004,10.015000000000002,0.0,0.0,0.0
3028,HTI,1324.84400548618,1283.14082978936,1829.59304417211,721.0,23.0,62.235,1.9850000000000005,0.0,0.0,0.0
3029,HTI,1324.84400548618,1283.14082978936,1829.59304417211,1126.0,40.0,97.19600000000003,3.4530000000000003,0.0,0.0,0.0
3030,HTI,1324.84400548618,1283.14082978936,1829.59304417211,1918.0,60.0,165.562,5.182,0.0,0.0,0.0
3031,HTI,1324.84400548618,1283.14082978936,1829.59304417211,1260.0,60.0,108.76000000000002,5.18,0.0,0.0,0.0
3032,HTI,1324.84400548618,1283.14082978936,1829.59304417211,818.0,27.0,70.60700000000001,2.329,0.0,0.0,0.0
3033,HTI,1324.84400548618,1283.14082978936,1829.59304417211,3308.0,31.0,285.54099999999994,2.6759999999999997,0.0,0.0,0.0
3034,HTI,1324.84400548618,1283.14082978936,1829.59304417211,873.0,16.0,75.35700000000001,1.3820000000000003,0.0,0.0,0.0
3035,HTI,1324.84400548618,1283.14082978936,1829.59304417211,213.0,13.0,18.387999999999998,1.1230000000000002,0.0,0.0,0.0
3036,HTI,1324.84400548618,1283.14082978936,1829.59304417211,140.0,2.0,12.083000000000002,0.172,0.0,0.0,0.0
3037,HTI,1324.84400548618,1283.14082978936,1829.59304417211,224.0,0.0,19.338,0.0,0.0,0.0,0.0
3038,HTI,1324.84400548618,1283.14082978936,1829.59304417211,785.0,2.0,67.76100000000001,0.17300000000000001,0.0,0.0,0.0
3039,HTI,1324.84400548618,1283.14082978936,1829.59304417211,728.0,1.0,62.83900000000001,0.086,0.0,0.0,0.0
3040,HTI,1324.84400548618,1283.14082978936,1829.59304417211,1146.0,3.0,98.92300000000002,0.259,0.0,0.0,0.0
3041,HTI,1324.84400548618,1283.14082978936,1829.59304417211,182.0,16.0,15.71,1.381,0.0,0.0,0.0
3042,HTI,1324.84400548618,1283.14082978936,1829.59304417211,78.0,0.0,6.733,0.0,0.0,0.0,0.0
3043,HTI,1324.84400548618,1283.14082978936,1829.59304417211,35.0,3.0,3.021,0.259,0.0,0.0,0.0
3044,HTI,1324.84400548618,1283.14082978936,1829.59304417211,47.0,0.0,4.0569999999999995,0.0,0.0,0.0,0.0
3045,HTI,1324.84400548618,1283.14082978936,1829.59304417211,183.0,0.0,15.797,0.0,0.0,0.0,0.0
