location,Month-Year,new_cases
Switzerland,Apr-20,12981
Switzerland,May-20,1276
Switzerland,Jun-20,852
Switzerland,Jul-20,3518
Switzerland,Aug-20,6945
Switzerland,Sep-20,11105
Switzerland,Oct-20,100969
Switzerland,Nov-20,172821
Switzerland,Dec-20,125224
Switzerland,Jan-21,69024
Switzerland,Feb-21,33612
Switzerland,Mar-21,46192
Switzerland,Apr-21,58850
Switzerland,May-21,34766
Switzerland,Jun-21,8264
Switzerland,Jul-21,14661
Switzerland,Aug-21,62001
Switzerland,Sep-21,60697
Switzerland,Oct-21,32195
Switzerland,Nov-21,142104
Switzerland,Dec-21,317953
Switzerland,Jan-22,887924
Switzerland,Feb-22,581412
Switzerland,Mar-22,695548
Switzerland,Apr-22,122099
Switzerland,May-22,55388
Switzerland,Jun-22,84744
Switzerland,Jul-22,189529
Switzerland,Aug-22,95752
Switzerland,Sep-22,58948
Switzerland,Oct-22,128063
Switzerland,Nov-22,105961
Switzerland,Dec-22,61533
Switzerland,Jan-23,8399
Switzerland,Feb-23,0
Syria,Mar-20,10
Syria,Apr-20,33
Syria,May-20,79
Syria,Jun-20,157
Syria,Jul-20,478
Syria,Aug-20,2008
Syria,Sep-20,1435
Syria,Oct-20,1528
Syria,Nov-20,2159
Syria,Dec-20,3547
Syria,Jan-21,2614
Syria,Feb-21,1540
Syria,Mar-21,3321
Syria,Apr-21,3824
Syria,May-21,1762
Syria,Jun-21,1020
Syria,Jul-21,448
Syria,Aug-21,1952
Syria,Sep-21,6290
Syria,Oct-21,8941
Syria,Nov-21,5024
Syria,Dec-21,2108
Syria,Jan-22,1124
Syria,Feb-22,3173
Syria,Mar-22,1120
Syria,Apr-22,118
Syria,May-22,79
Syria,Jun-22,35
Syria,Jul-22,348
Syria,Aug-22,768
Syria,Sep-22,259
Syria,Oct-22,58
Syria,Nov-22,39
Syria,Dec-22,24
Syria,Jan-23,30
Syria,Feb-23,0
Taiwan,Jan-20,9
Taiwan,Feb-20,29
Taiwan,Mar-20,283
Taiwan,Apr-20,107
Taiwan,May-20,13
Taiwan,Jun-20,5
Taiwan,Jul-20,20
Taiwan,Aug-20,24
Taiwan,Sep-20,26
Taiwan,Oct-20,41
Taiwan,Nov-20,120
Taiwan,Dec-20,124
Taiwan,Jan-21,112
Taiwan,Feb-21,44
Taiwan,Mar-21,75
Taiwan,Apr-21,98
Taiwan,May-21,7383
Taiwan,Jun-21,6293
Taiwan,Jul-21,870
Taiwan,Aug-21,321
Taiwan,Sep-21,228
Taiwan,Oct-21,189
Taiwan,Nov-21,189
Taiwan,Dec-21,428
Taiwan,Jan-22,1761
Taiwan,Feb-22,1699
Taiwan,Mar-22,2905
Taiwan,Apr-22,92489
Taiwan,May-22,1917100
Taiwan,Jun-22,1734300
Taiwan,Jul-22,820902
Taiwan,Aug-22,719844
Taiwan,Sep-22,1153371
Taiwan,Oct-22,1251326
Taiwan,Nov-22,600640
Taiwan,Dec-22,533994
Taiwan,Jan-23,690463
Taiwan,Feb-23,31788
Tajikistan,May-20,3807
Tajikistan,Jun-20,2093
Tajikistan,Jul-20,1466
Tajikistan,Aug-20,1184
Tajikistan,Sep-20,1176
Tajikistan,Oct-20,1251
Tajikistan,Nov-20,1178
Tajikistan,Dec-20,1510
Tajikistan,Jan-21,49
Tajikistan,Feb-21,0
Tajikistan,Mar-21,0
Tajikistan,Apr-21,0
Tajikistan,May-21,0
Tajikistan,Jun-21,191
Tajikistan,Jul-21,1577
Tajikistan,Aug-21,1770
Tajikistan,Sep-21,232
Tajikistan,Oct-21,2
Tajikistan,Nov-21,7
Tajikistan,Dec-21,0
Tajikistan,Jan-22,213
Tajikistan,Feb-22,80
Tajikistan,Mar-22,0
Tajikistan,Apr-22,0
Tajikistan,May-22,0
Tajikistan,Jun-22,0
Tajikistan,Jul-22,0
Tajikistan,Aug-22,0
Tajikistan,Sep-22,0
Tajikistan,Oct-22,0
Tajikistan,Nov-22,0
Tajikistan,Dec-22,0
Tajikistan,Jan-23,0
Tajikistan,Feb-23,0
Tanzania,Mar-20,19
Tanzania,Apr-20,461
Tanzania,May-20,29
Tanzania,Jun-20,0
Tanzania,Jul-20,0
Tanzania,Aug-20,0
Tanzania,Sep-20,0
Tanzania,Oct-20,0
Tanzania,Nov-20,0
Tanzania,Dec-20,0
Tanzania,Jan-21,0
Tanzania,Feb-21,0
Tanzania,Mar-21,0
Tanzania,Apr-21,0
Tanzania,May-21,0
Tanzania,Jun-21,0
Tanzania,Jul-21,508
Tanzania,Aug-21,350
Tanzania,Sep-21,24479
Tanzania,Oct-21,308
Tanzania,Nov-21,116
Tanzania,Dec-21,3036
Tanzania,Jan-22,3924
Tanzania,Feb-22,390
Tanzania,Mar-22,195
Tanzania,Apr-22,57
Tanzania,May-22,1482
Tanzania,Jun-22,414
Tanzania,Jul-22,1742
Tanzania,Aug-22,1202
Tanzania,Sep-22,728
Tanzania,Oct-22,480
Tanzania,Nov-22,736
Tanzania,Dec-22,1695
Tanzania,Jan-23,313
Tanzania,Feb-23,0
Thailand,Jan-20,15
Thailand,Feb-20,23
Thailand,Mar-20,1609
Thailand,Apr-20,1303
Thailand,May-20,127
Thailand,Jun-20,90
Thailand,Jul-20,141
Thailand,Aug-20,102
Thailand,Sep-20,152
Thailand,Oct-20,216
Thailand,Nov-20,218
Thailand,Dec-20,2886
Thailand,Jan-21,11898
Thailand,Feb-21,7169
Thailand,Mar-21,2912
Thailand,Apr-21,36290
Thailand,May-21,94639
Thailand,Jun-21,99509
Thailand,Jul-21,337986
Thailand,Aug-21,607442
Thailand,Sep-21,398745
Thailand,Oct-21,308550
Thailand,Nov-21,203848
Thailand,Dec-21,107563
Thailand,Jan-22,217107
Thailand,Feb-22,451385
Thailand,Mar-22,736420
Thailand,Apr-22,622602
Thailand,May-22,208850
Thailand,Jun-22,72458
Thailand,Jul-22,69369
Thailand,Aug-22,60639
Thailand,Sep-22,29209
Thailand,Oct-22,10316
Thailand,Nov-22,14796
Thailand,Dec-22,14564
Thailand,Jan-23,5176
Thailand,Feb-23,0
Timor,Mar-20,1
Timor,Apr-20,23
Timor,May-20,0
Timor,Jun-20,0
Timor,Jul-20,0
Timor,Aug-20,3
Timor,Sep-20,1
Timor,Oct-20,2
Timor,Nov-20,0
Timor,Dec-20,14
Timor,Jan-21,26
Timor,Feb-21,43
Timor,Mar-21,491
Timor,Apr-21,1672
Timor,May-21,4718
Timor,Jun-21,2228
Timor,Jul-21,1676
Timor,Aug-21,5784
Timor,Sep-21,2816
Timor,Oct-21,292
Timor,Nov-21,33
Timor,Dec-21,14
Timor,Jan-22,109
Timor,Feb-22,2747
Timor,Mar-22,142
Timor,Apr-22,35
Timor,May-22,50
Timor,Jun-22,42
Timor,Jul-22,42
Timor,Aug-22,171
Timor,Sep-22,87
Timor,Oct-22,44
Timor,Nov-22,42
Timor,Dec-22,43
Timor,Jan-23,29
Timor,Feb-23,0
Togo,Mar-20,34
Togo,Apr-20,82
Togo,May-20,326
Togo,Jun-20,208
Togo,Jul-20,291
Togo,Aug-20,459
Togo,Sep-20,384
Togo,Oct-20,547
Togo,Nov-20,643
Togo,Dec-20,659
Togo,Jan-21,1441
Togo,Feb-21,1827
Togo,Mar-21,3348
Togo,Apr-21,2718
Togo,May-21,499
Togo,Jun-21,451
Togo,Jul-21,1881
Togo,Aug-21,5463
Togo,Sep-21,4168
Togo,Oct-21,650
Togo,Nov-21,186
Togo,Dec-21,3898
Togo,Jan-22,6328
Togo,Feb-22,307
Togo,Mar-22,141
Togo,Apr-22,46
Togo,May-22,110
Togo,Jun-22,308
Togo,Jul-22,681
Togo,Aug-22,407
Togo,Sep-22,562
Togo,Oct-22,246
Togo,Nov-22,29
Togo,Dec-22,15
Togo,Jan-23,11
Togo,Feb-23,0
Tokelau,Jun-21,0
Tokelau,Jul-21,0
Tokelau,Aug-21,0
Tokelau,Sep-21,0
Tokelau,Oct-21,0
Tokelau,Nov-21,0
Tokelau,Dec-21,0
Tokelau,Jan-22,0
Tokelau,Feb-22,0
Tokelau,Mar-22,0
Tokelau,Apr-22,0
Tokelau,May-22,0
Tokelau,Jun-22,0
Tokelau,Jul-22,0
Tokelau,Aug-22,0
Tokelau,Sep-22,0
Tokelau,Oct-22,0
Tokelau,Nov-22,0
Tokelau,Dec-22,0
Tonga,Apr-21,0
Tonga,May-21,0
Tonga,Jun-21,0
Tonga,Jul-21,0
Tonga,Aug-21,0
Tonga,Sep-21,0
Tonga,Oct-21,1
Tonga,Nov-21,0
Tonga,Dec-21,0
Tonga,Jan-22,0
Tonga,Feb-22,354
Tonga,Mar-22,6068
Tonga,Apr-22,3773
Tonga,May-22,1448
Tonga,Jun-22,657
Tonga,Jul-22,253
Tonga,Aug-22,2681
Tonga,Sep-22,947
Tonga,Oct-22,0
Tonga,Nov-22,0
Tonga,Dec-22,29
Tonga,Jan-23,523
Tonga,Feb-23,0
Trinidad and Tobago,Mar-20,87
Trinidad and Tobago,Apr-20,29
Trinidad and Tobago,May-20,1
Trinidad and Tobago,Jun-20,13
Trinidad and Tobago,Jul-20,39
Trinidad and Tobago,Aug-20,1590
Trinidad and Tobago,Sep-20,2772
Trinidad and Tobago,Oct-20,1161
Trinidad and Tobago,Nov-20,977
Trinidad and Tobago,Dec-20,481
Trinidad and Tobago,Jan-21,414
Trinidad and Tobago,Feb-21,149
Trinidad and Tobago,Mar-21,313
Trinidad and Tobago,Apr-21,2798
Trinidad and Tobago,May-21,13085
Trinidad and Tobago,Jun-21,8884
Trinidad and Tobago,Jul-21,6018
Trinidad and Tobago,Aug-21,6036
Trinidad and Tobago,Sep-21,5862
Trinidad and Tobago,Oct-21,6620
Trinidad and Tobago,Nov-21,14032
Trinidad and Tobago,Dec-21,20538
Trinidad and Tobago,Jan-22,19650
Trinidad and Tobago,Feb-22,16218
Trinidad and Tobago,Mar-22,10093
Trinidad and Tobago,Apr-22,10007
Trinidad and Tobago,May-22,13717
Trinidad and Tobago,Jun-22,5513
Trinidad and Tobago,Jul-22,4413
Trinidad and Tobago,Aug-22,7636
Trinidad and Tobago,Sep-22,4035
Trinidad and Tobago,Oct-22,1532
Trinidad and Tobago,Nov-22,664
Trinidad and Tobago,Dec-22,656
Trinidad and Tobago,Jan-23,1875
Trinidad and Tobago,Feb-23,0
Tunisia,Mar-20,394
Tunisia,Apr-20,600
Tunisia,May-20,83
Tunisia,Jun-20,97
Tunisia,Jul-20,361
Tunisia,Aug-20,2268
Tunisia,Sep-20,14610
Tunisia,Oct-20,41400
Tunisia,Nov-20,36956
Tunisia,Dec-20,42371
Tunisia,Jan-21,69745
Tunisia,Feb-21,24392
Tunisia,Mar-21,20741
Tunisia,Apr-21,55101
Tunisia,May-21,36355
Tunisia,Jun-21,74629
Tunisia,Jul-21,169462
Tunisia,Aug-21,74469
Tunisia,Sep-21,43156
Tunisia,Oct-21,5557
Tunisia,Nov-21,4825
Tunisia,Dec-21,9134
Tunisia,Jan-22,183107
Tunisia,Feb-22,88417
Tunisia,Mar-22,37654
Tunisia,Apr-22,4309
Tunisia,May-22,3252
Tunisia,Jun-22,9308
Tunisia,Jul-22,76513
Tunisia,Aug-22,15169
Tunisia,Sep-22,1824
Tunisia,Oct-22,466
Tunisia,Nov-22,920
Tunisia,Dec-22,499
Tunisia,Jan-23,2785
Tunisia,Feb-23,0
Turkey,Mar-20,13531
Turkey,Apr-20,106673
Turkey,May-20,43738
Turkey,Jun-20,35964
Turkey,Jul-20,30967
Turkey,Aug-20,39260
Turkey,Sep-20,48530
Turkey,Oct-20,56704
Turkey,Nov-20,263480
Turkey,Dec-20,746580
Turkey,Jan-21,268811
Turkey,Feb-21,224125
Turkey,Mar-21,615594
Turkey,Apr-21,1503409
Turkey,May-21,428813
Turkey,Jun-21,176248
Turkey,Jul-21,301393
Turkey,Aug-21,661286
Turkey,Sep-21,765739
Turkey,Oct-21,878918
Turkey,Nov-21,762600
Turkey,Dec-21,686962
Turkey,Jan-22,2137332
Turkey,Feb-22,2469574
Turkey,Mar-22,771104
Turkey,Apr-22,171533
Turkey,May-22,40654
Turkey,Jun-22,50584
Turkey,Jul-22,766164
Turkey,Aug-22,782353
Turkey,Sep-22,201945
Turkey,Oct-22,45845
Turkey,Nov-22,0
Turkey,Dec-22,0
Turkey,Jan-23,123084
Turkey,Feb-23,0
Turkmenistan,Feb-21,0
Turkmenistan,Mar-21,0
Turkmenistan,Apr-21,0
Turkmenistan,May-21,0
Turkmenistan,Jun-21,0
Turkmenistan,Jul-21,0
Turkmenistan,Aug-21,0
Turkmenistan,Sep-21,0
Turkmenistan,Oct-21,0
Turkmenistan,Nov-21,0
Turkmenistan,Dec-21,0
Turkmenistan,Jan-22,0
Turkmenistan,Feb-22,0
Turkmenistan,Mar-22,0
Turkmenistan,Apr-22,0
Turkmenistan,May-22,0
Turkmenistan,Jun-22,0
Turkmenistan,Jul-22,0
Turkmenistan,Aug-22,0
Turkmenistan,Sep-22,0
Turkmenistan,Oct-22,0
Turkmenistan,Nov-22,0
Turkmenistan,Dec-22,0
Turks and Caicos Islands,Mar-20,5
Turks and Caicos Islands,Apr-20,8
Turks and Caicos Islands,May-20,0
Turks and Caicos Islands,Jun-20,29
Turks and Caicos Islands,Jul-20,66
Turks and Caicos Islands,Aug-20,401
Turks and Caicos Islands,Sep-20,181
Turks and Caicos Islands,Oct-20,14
Turks and Caicos Islands,Nov-20,45
Turks and Caicos Islands,Dec-20,145
Turks and Caicos Islands,Jan-21,610
Turks and Caicos Islands,Feb-21,611
Turks and Caicos Islands,Mar-21,215
Turks and Caicos Islands,Apr-21,59
Turks and Caicos Islands,May-21,29
Turks and Caicos Islands,Jun-21,8
Turks and Caicos Islands,Jul-21,59
Turks and Caicos Islands,Aug-21,166
Turks and Caicos Islands,Sep-21,194
Turks and Caicos Islands,Oct-21,136
Turks and Caicos Islands,Nov-21,116
Turks and Caicos Islands,Dec-21,188
Turks and Caicos Islands,Jan-22,2443
Turks and Caicos Islands,Feb-22,140
Turks and Caicos Islands,Mar-22,43
Turks and Caicos Islands,Apr-22,53
Turks and Caicos Islands,May-22,160
Turks and Caicos Islands,Jun-22,96
Turks and Caicos Islands,Jul-22,84
Turks and Caicos Islands,Aug-22,66
Turks and Caicos Islands,Sep-22,11
Turks and Caicos Islands,Oct-22,49
Turks and Caicos Islands,Nov-22,17
Turks and Caicos Islands,Dec-22,33
Turks and Caicos Islands,Jan-23,43
Turks and Caicos Islands,Feb-23,15
Tuvalu,Apr-21,0
Tuvalu,May-21,0
Tuvalu,Jun-21,0
Tuvalu,Jul-21,0
Tuvalu,Aug-21,0
Tuvalu,Sep-21,0
Tuvalu,Oct-21,0
Tuvalu,Nov-21,0
Tuvalu,Dec-21,0
Tuvalu,Jan-22,0
Tuvalu,Feb-22,0
Tuvalu,Mar-22,0
Tuvalu,Apr-22,0
Tuvalu,May-22,3
Tuvalu,Jun-22,0
Tuvalu,Jul-22,5
Tuvalu,Aug-22,12
Tuvalu,Sep-22,0
Tuvalu,Oct-22,3
Tuvalu,Nov-22,2805
Tuvalu,Dec-22,0
Tuvalu,Jan-23,0
Tuvalu,Feb-23,0
Uganda,Mar-20,44
Uganda,Apr-20,40
Uganda,May-20,438
Uganda,Jun-20,472
Uganda,Jul-20,265
Uganda,Aug-20,1818
Uganda,Sep-20,5157
Uganda,Oct-20,4366
Uganda,Nov-20,7964
Uganda,Dec-20,14757
Uganda,Jan-21,4363
Uganda,Feb-21,778
Uganda,Mar-21,510
Uganda,Apr-21,999
Uganda,May-21,5281
Uganda,Jun-21,32830
Uganda,Jul-21,13950
Uganda,Aug-21,25988
Uganda,Sep-21,3657
Uganda,Oct-21,2599
Uganda,Nov-21,1379
Uganda,Dec-21,13187
Uganda,Jan-22,21102
Uganda,Feb-22,1468
Uganda,Mar-22,598
Uganda,Apr-22,179
Uganda,May-22,282
Uganda,Jun-22,3353
Uganda,Jul-22,1511
Uganda,Aug-22,166
Uganda,Sep-22,0
Uganda,Oct-22,77
Uganda,Nov-22,260
Uganda,Dec-22,252
Uganda,Jan-23,415
Uganda,Feb-23,0
Ukraine,Mar-20,645
Ukraine,Apr-20,9761
Ukraine,May-20,13266
Ukraine,Jun-20,21582
Ukraine,Jul-20,26150
Ukraine,Aug-20,52728
Ukraine,Sep-20,90314
Ukraine,Oct-20,184884
Ukraine,Nov-20,353013
Ukraine,Dec-20,334654
Ukraine,Jan-21,174549
Ukraine,Feb-21,133982
Ukraine,Mar-21,329501
Ukraine,Apr-21,399041
Ukraine,May-21,136829
Ukraine,Jun-21,39202
Ukraine,Jul-21,33308
Ukraine,Aug-21,51155
Ukraine,Sep-21,148737
Ukraine,Oct-21,524807
Ukraine,Nov-21,548514
Ukraine,Dec-21,240604
Ukraine,Jan-22,407980
Ukraine,Feb-22,811164
Ukraine,Mar-22,131324
Ukraine,Apr-22,35571
Ukraine,May-22,10958
Ukraine,Jun-22,42797
Ukraine,Jul-22,7623
Ukraine,Aug-22,34620
Ukraine,Sep-22,148762
Ukraine,Oct-22,123077
Ukraine,Nov-22,41543
Ukraine,Dec-22,20087
Ukraine,Jan-23,16639
Ukraine,Feb-23,3015
United Arab Emirates,Jan-20,4
United Arab Emirates,Feb-20,17
United Arab Emirates,Mar-20,643
United Arab Emirates,Apr-20,11817
United Arab Emirates,May-20,22076
United Arab Emirates,Jun-20,14110
United Arab Emirates,Jul-20,11839
United Arab Emirates,Aug-20,9725
United Arab Emirates,Sep-20,23959
United Arab Emirates,Oct-20,38439
United Arab Emirates,Nov-20,36231
United Arab Emirates,Dec-20,38962
United Arab Emirates,Jan-21,95787
United Arab Emirates,Feb-21,87915
United Arab Emirates,Mar-21,69920
United Arab Emirates,Apr-21,58792
United Arab Emirates,May-21,50600
United Arab Emirates,Jun-21,62071
United Arab Emirates,Jul-21,47951
United Arab Emirates,Aug-21,37512
United Arab Emirates,Sep-21,17622
United Arab Emirates,Oct-21,3913
United Arab Emirates,Nov-21,2136
United Arab Emirates,Dec-21,19896
United Arab Emirates,Jan-22,83121
United Arab Emirates,Feb-22,34915
United Arab Emirates,Mar-22,11327
United Arab Emirates,Apr-22,7271
United Arab Emirates,May-22,9634
United Arab Emirates,Jun-22,37595
United Arab Emirates,Jul-22,45764
United Arab Emirates,Aug-22,23834
United Arab Emirates,Sep-22,12104
United Arab Emirates,Oct-22,10134
United Arab Emirates,Nov-22,6707
United Arab Emirates,Dec-22,2665
United Arab Emirates,Jan-23,2401
United Arab Emirates,Feb-23,48
United Kingdom,Jan-20,2
United Kingdom,Feb-20,59
United Kingdom,Mar-20,38423
United Kingdom,Apr-20,139059
United Kingdom,May-20,78602
United Kingdom,Jun-20,27565
United Kingdom,Jul-20,19471
United Kingdom,Aug-20,32692
United Kingdom,Sep-20,117391
United Kingdom,Oct-20,558396
United Kingdom,Nov-20,617997
United Kingdom,Dec-20,859123
United Kingdom,Jan-21,1328396
United Kingdom,Feb-21,359378
United Kingdom,Mar-21,169234
United Kingdom,Apr-21,75695
United Kingdom,May-21,73080
United Kingdom,Jun-21,313568
United Kingdom,Jul-21,1055621
United Kingdom,Aug-21,933053
United Kingdom,Sep-21,1017455
United Kingdom,Oct-21,1250593
United Kingdom,Nov-21,1171143
United Kingdom,Dec-21,2709114
United Kingdom,Jan-22,3530636
United Kingdom,Feb-22,1570808
United Kingdom,Mar-22,2260724
United Kingdom,Apr-22,890915
United Kingdom,May-22,266182
United Kingdom,Jun-22,419758
United Kingdom,Jul-22,584138
United Kingdom,Aug-22,217313
United Kingdom,Sep-22,151060
United Kingdom,Oct-22,225633
United Kingdom,Nov-22,99683
United Kingdom,Dec-22,136912
United Kingdom,Jan-23,139277
United Kingdom,Feb-23,0
United States,Jan-20,7
United States,Feb-20,17
United States,Mar-20,192054
United States,Apr-20,889072
United States,May-20,710396
United States,Jun-20,857250
United States,Jul-20,1899698
United States,Aug-20,1497991
United States,Sep-20,1199712
United States,Oct-20,1930151
United States,Nov-20,4491575
United States,Dec-20,6551956
United States,Jan-21,6137229
United States,Feb-21,2407191
United States,Mar-21,1815185
United States,Apr-21,1888570
United States,May-21,918391
United States,Jun-21,395878
United States,Jul-21,1325072
United States,Aug-21,4287673
United States,Sep-21,4144491
United States,Oct-21,2513736
United States,Nov-21,2552960
United States,Dec-21,6301356
United States,Jan-22,20336263
United States,Feb-22,3937840
United States,Mar-22,1039587
United States,Apr-22,1244857
United States,May-22,2861084
United States,Jun-22,3347836
United States,Jul-22,3669909
United States,Aug-22,3182744
United States,Sep-22,1833294
United States,Oct-22,1130153
United States,Nov-22,1321210
United States,Dec-22,1952340
United States,Jan-23,1572025
United States,Feb-23,114592
United States Virgin Islands,Mar-20,0
United States Virgin Islands,Apr-20,0
United States Virgin Islands,May-20,0
United States Virgin Islands,Jun-20,0
United States Virgin Islands,Jul-20,0
United States Virgin Islands,Aug-20,0
United States Virgin Islands,Sep-20,0
United States Virgin Islands,Oct-20,0
United States Virgin Islands,Nov-20,0
United States Virgin Islands,Dec-20,0
United States Virgin Islands,Jan-21,0
United States Virgin Islands,Feb-21,0
United States Virgin Islands,Mar-21,0
United States Virgin Islands,Apr-21,0
United States Virgin Islands,May-21,0
United States Virgin Islands,Jun-21,0
United States Virgin Islands,Jul-21,0
United States Virgin Islands,Aug-21,0
United States Virgin Islands,Sep-21,0
United States Virgin Islands,Oct-21,0
United States Virgin Islands,Nov-21,0
United States Virgin Islands,Dec-21,0
United States Virgin Islands,Jan-22,0
United States Virgin Islands,Feb-22,0
United States Virgin Islands,Mar-22,0
United States Virgin Islands,Apr-22,0
United States Virgin Islands,May-22,0
United States Virgin Islands,Jun-22,0
Upper middle income,Jan-20,9261
Upper middle income,Feb-20,69534
Upper middle income,Mar-20,45011
Upper middle income,Apr-20,438369
Upper middle income,May-20,1137495
Upper middle income,Jun-20,1871376
Upper middle income,Jul-20,2835826
Upper middle income,Aug-20,2915697
Upper middle income,Sep-20,2441839
Upper middle income,Oct-20,2801987
Upper middle income,Nov-20,3611945
Upper middle income,Dec-20,5083027
Upper middle income,Jan-21,4880797
Upper middle income,Feb-21,3474886
Upper middle income,Mar-21,5139960
Upper middle income,Apr-21,6350469
Upper middle income,May-21,5256748
Upper middle income,Jun-21,5591034
Upper middle income,Jul-21,6154953
Upper middle income,Aug-21,6260720
Upper middle income,Sep-21,4695181
Upper middle income,Oct-21,4135378
Upper middle income,Nov-21,3640320
Upper middle income,Dec-21,3650481
Upper middle income,Jan-22,15305176
Upper middle income,Feb-22,15435554
Upper middle income,Mar-22,5910432
Upper middle income,Apr-22,2842114
Upper middle income,May-22,1634519
Upper middle income,Jun-22,2400473
Upper middle income,Jul-22,4726721
Upper middle income,Aug-22,3849397
Upper middle income,Sep-22,2454258
Upper middle income,Oct-22,938048
Upper middle income,Nov-22,1481315
Upper middle income,Dec-22,2469108
Upper middle income,Jan-23,1316997
Upper middle income,Feb-23,36121
Uruguay,Mar-20,338
Uruguay,Apr-20,326
Uruguay,May-20,180
Uruguay,Jun-20,113
Uruguay,Jul-20,328
Uruguay,Aug-20,331
Uruguay,Sep-20,451
Uruguay,Oct-20,1078
Uruguay,Nov-20,2733
Uruguay,Dec-20,13262
Uruguay,Jan-21,22619
Uruguay,Feb-21,16256
Uruguay,Mar-21,47555
Uruguay,Apr-21,92879
Uruguay,May-21,96075
Uruguay,Jun-21,74847
Uruguay,Jul-21,12167
Uruguay,Aug-21,3417
Uruguay,Sep-21,3994
Uruguay,Oct-21,4971
Uruguay,Nov-21,5796
Uruguay,Dec-21,13688
Uruguay,Jan-22,255042
Uruguay,Feb-22,174037
Uruguay,Mar-22,45473
Uruguay,Apr-22,9932
Uruguay,May-22,27910
Uruguay,Jun-22,31852
Uruguay,Jul-22,12174
Uruguay,Aug-22,9357
Uruguay,Sep-22,6262
Uruguay,Oct-22,5138
Uruguay,Nov-22,3315
Uruguay,Dec-22,18113
Uruguay,Jan-23,20722
Uruguay,Feb-23,0
Uzbekistan,Mar-20,172
Uzbekistan,Apr-20,1867
Uzbekistan,May-20,1584
Uzbekistan,Jun-20,4880
Uzbekistan,Jul-20,15506
Uzbekistan,Aug-20,17884
Uzbekistan,Sep-20,14824
Uzbekistan,Oct-20,10215
Uzbekistan,Nov-20,6162
Uzbekistan,Dec-20,3966
Uzbekistan,Jan-21,1651
Uzbekistan,Feb-21,1215
Uzbekistan,Mar-21,2943
Uzbekistan,Apr-21,7939
Uzbekistan,May-21,9527
Uzbekistan,Jun-21,10342
Uzbekistan,Jul-21,18650
Uzbekistan,Aug-21,27067
Uzbekistan,Sep-21,17501
Uzbekistan,Oct-21,12068
Uzbekistan,Nov-21,7245
Uzbekistan,Dec-21,5695
Uzbekistan,Jan-22,24105
Uzbekistan,Feb-22,13397
Uzbekistan,Mar-22,1344
Uzbekistan,Apr-22,847
Uzbekistan,May-22,432
Uzbekistan,Jun-22,1736
Uzbekistan,Jul-22,2329
Uzbekistan,Aug-22,708
Uzbekistan,Sep-22,417
Uzbekistan,Oct-22,430
Uzbekistan,Nov-22,1872
Uzbekistan,Dec-22,2697
Uzbekistan,Jan-23,1350
Uzbekistan,Feb-23,19
Vanuatu,Nov-20,1
Vanuatu,Dec-20,0
Vanuatu,Jan-21,0
Vanuatu,Feb-21,0
Vanuatu,Mar-21,2
Vanuatu,Apr-21,1
Vanuatu,May-21,0
Vanuatu,Jun-21,0
Vanuatu,Jul-21,0
Vanuatu,Aug-21,0
Vanuatu,Sep-21,0
Vanuatu,Oct-21,2
Vanuatu,Nov-21,0
Vanuatu,Dec-21,1
Vanuatu,Jan-22,0
Vanuatu,Feb-22,11
Vanuatu,Mar-22,3361
Vanuatu,Apr-22,3951
Vanuatu,May-22,1758
Vanuatu,Jun-22,2178
Vanuatu,Jul-22,471
Vanuatu,Aug-22,91
Vanuatu,Sep-22,135
Vanuatu,Oct-22,31
Vanuatu,Nov-22,0
Vanuatu,Dec-22,32
Vanuatu,Jan-23,1
Vanuatu,Feb-23,0
Vatican,Mar-20,6
Vatican,Apr-20,5
Vatican,May-20,1
Vatican,Jun-20,0
Vatican,Jul-20,0
Vatican,Aug-20,0
Vatican,Sep-20,0
Vatican,Oct-20,15
Vatican,Nov-20,0
Vatican,Dec-20,0
Vatican,Jan-21,0
Vatican,Feb-21,0
Vatican,Mar-21,0
Vatican,Apr-21,0
Vatican,May-21,0
Vatican,Jun-21,0
Vatican,Jul-21,0
Vatican,Aug-21,0
Vatican,Sep-21,0
Vatican,Oct-21,0
Vatican,Nov-21,0
Vatican,Dec-21,0
Vatican,Jan-22,2
Vatican,Feb-22,0
Vatican,Mar-22,0
Vatican,Apr-22,0
Vatican,May-22,0
Vatican,Jun-22,0
Vatican,Jul-22,0
Vatican,Aug-22,0
Vatican,Sep-22,0
Vatican,Oct-22,0
Vatican,Nov-22,0
Vatican,Dec-22,0
Vatican,Jan-23,0
Vatican,Feb-23,0
Venezuela,Mar-20,135
Venezuela,Apr-20,198
Venezuela,May-20,1177
Venezuela,Jun-20,4322
Venezuela,Jul-20,12742
Venezuela,Aug-20,28154
Venezuela,Sep-20,28394
